Date;Profile;Message;Number of Likes;Number of comments;Number of Reactions, Comments & Shares;Post interaction rate;Reach per post;Interactions per impression;Profile-ID;Post-ID;Link
18/04/2024 10:23;Recife Ordinário;Disputa acirrada. Comente! 👇🏽;16932.0;769.0;17701.0;0.009201643934171935;;;6947305861;1,79857E+16;https://www.instagram.com/p/C554VzuuYkB/
20/04/2024 16:10;Recife Ordinário;"E no dia do disco, encontramos brasil_grooves para mostrar pra vocês 3 discos pernambucanos que nem todo mundo conhece! 🙌

Apresentação: reizinhov 📷

#recife #diadodisco #pernambuco #pernambucomeupaís #explore #explorar";1725.0;61.0;1786.0;9,28E+11;;;6947305861;1,80586E+16;https://www.instagram.com/reel/C5_pRxoOCI4/
22/04/2024 21:35;NOVA 10COBERTA ORDINÁRIA;".
.
.
.
#pordosol #viral #reels #instagram #eua #cat #pf #fy #fyp #f #a #nexos #need #diving #j #asmr #instagood #instalike #vip #e";176.0;3.0;179.0;0.002343054610189015;;;4538520015;1,80014E+16;https://www.instagram.com/reel/C6FYZSJL_vS/
10/05/2024 12:14;Recife Ordinário;"Quem vai? 😱
Agora é oficial! Nos dois 7 e 8 de junho, a área externa do Cecon vai receber a abertura oficial do São João de Pernambuco, o evento se chama ARRASTA-PÉ com acesso gratuito em 90% do espaço e opções de camarotes open bar, cujas vendas começam segunda-feira. 

No dia 7 de junho, sobem ao palco, Henrique & Juliano, Xand Avião, João Gomes, Zé Vaqueiro, Calcinha Preta e Flávio José. Já no dia 8, Gusttavo Lima, Wesley Safadão, Limão com Mel, Tarcísio do Acordeon, Eric Land e Maciel Melo.

#recife #pernambuco #explore #explorar";17576.0;446.0;18022.0;0.00931959027312367;;;6947305861;1,80198E+16;https://www.instagram.com/p/C6yuf1YORpF/
30/04/2024 08:23;Recife Ordinário;"Bom dia, ordinários. Se liga nos trampo do artista pernambucano afrog.arte, diretamente da comunidade do Detran! 👏🏽

Incentivado pela avó, ele desde cedo se interessou pelo estudo das artes e hoje tem um portfólio renomado que representa sua cidade.

Via: hypebeastbr";1762.0;42.0;1804.0;9,35E+11;;;6947305861;1,83111E+16;https://www.instagram.com/p/C6YkImWOsrr/
16/04/2024 16:08;Recife Ordinário;"Lombra erradíssima do casal! Basta um buraco pra esses dois irem tirar selfie com Deus. Onde foi parar a noção? 😨

Evitamos postar esse tipo de vídeo até para não incentivar, mas cada vez é mais frequente essas cenas pelas ruas do Recife. O que fazer para punir esse tipo de atitude? Comenta aí! 👇🏾

#recife #busao #perigo #risco #explore #explorar";17132.0;947.0;18079.0;0.009402262804660826;;;6947305861;1,78568E+16;https://www.instagram.com/reel/C51VonRuTmH/
09/05/2024 16:31;Casa Amarela Notícias 🏡✍️;"Com promessa de ser entregue em 30 dias, obras de drenagem na Rua da Harmonia já passam dos 60 dias e sem previsão pra acabar, na Zona Norte do Recife.

Não trabalham a noite, não trabalham nos finais de semana, uma obra desse porte impacta diretamente na vida das pessoas e da comunidade, mas está sendo tratada como uma obra no quintal da nossa casa, um verdadeiro descaso. 

Essa matéria é um apelo de pedestres, ciclistas, motoristas e comerciantes que passam pela região e que não aguentam mais tanta falta de compromisso e respeito.";162.0;21.0;183.0;0.022360703812316716;;;221779450;1,80448E+16;https://www.instagram.com/p/C6wnCq7u5s0/
06/05/2024 12:11;Recife Ordinário;"Essas conversar cantadas por IA estão indo longe demais! Tu já assistiu Bacurau? E Retratos Fantasmas? Assista! 😂😂

#recife #humor #pernambucomeupaís #explore #explorar";1780.0;56.0;1836.0;9,51E+11;;;6947305861;1,80648E+16;https://www.instagram.com/reel/C6oa1ZpOsiq/
08/05/2024 18:27;Recife Ordinário;"(Passe 👉🏽)
E no dia do turismo fica a dica de locais pra gente visitar e valorizar aqui nosso país Pernambuco 🙌

#recife #olinda #pernambuco #explore #explorar";18321.0;156.0;18477.0;0.009560161183168901;;;6947305861;1,78811E+16;https://www.instagram.com/p/C6uPltYunLa/
24/04/2024 19:12;Brega Bregoso;"A cantora Priscila Senna apareceu do nada em uma praça lá em Sergipe para divulgar seu novo EP, a galera correspondeu a altura e acompanhou tudo também! 👏

 #bregabregoso #priscilasenna #recife";18268.0;356.0;18624.0;0.006794536060584613;;;1006684000;1,80394E+16;https://www.instagram.com/p/C6KRniPukNY/
13/05/2024 20:37;Recife Ordinário;"O “Tinder na Madruga” de hoje começou mais cedo. Que bora jogar! 😈😂

#recife #bregoso #humor #tinder #explore #explorar";16492.0;2492.0;18984.0;0.009813292089661564;;;6947305861;1,7926E+16;https://www.instagram.com/p/C67WeOKueT9/
17/04/2024 19:48;Recife Ordinário;"Imagina Bob Marley e Alceu Valença jogando bola juntos? Que viagem é essa? 

Isso já aconteceu e a gente veio contar essa história pra vocês! 😂

Apresentação : reizinhov";1869.0;46.0;1915.0;9,96E+11;;;6947305861;1,79336E+16;https://www.instagram.com/reel/C54UBu9OaZC/
30/04/2024 10:03;Recife Ordinário;"(Passe 👉🏽)
Quero ver se num acorda agora! 😂

Ilustração: tiagoarts.ilustra 
#humor #resenha #recife #explorar";19051.0;166.0;19217.0;0.009963530481652732;;;6947305861;1,80304E+16;https://www.instagram.com/p/C6YvlA4O4xT/
30/04/2024 20:53;Brega Bregoso;Tem como juntar os três? ☝️;193218.0;578.0;193796.0;0.07050670555166269;;;1006684000;1,786E+16;https://www.instagram.com/reel/C6Z52NWu6pR/
11/05/2024 19:35;Recife Ordinário;"Sport perde na Série B não né? SEGUE O LÍDER 🔴⚫️

Vitória do Sport é quase que green garantido na tua fézinha! Só não aproveita na esportesdasorte quem não quer 🤪🦁

#sportrecife #serieb #futebol #explorar publi +18
jogue com responsabilidade";18942.0;540.0;19482.0;0.010073469835175035;;;6947305861;1,80219E+16;https://www.instagram.com/p/C62FutKu88v/
23/04/2024 20:02;Recife Ordinário;"CPU GAMES BUSS 🚐
O Instituto do Patrimônio Histórico e Artístico Nacional (Iphan) pediu a retirada do anúncio publicitário de duas novas paradas de ônibus no Centro do Recife. Ainda, emitiu um auto de infração contra a empresa responsável pelos novos equipamentos, Kallas Midia OOH, alegando que o projeto dos painéis luminosos não foi apresentado ou aprovado pelo órgão.

O Iphan-PE recebeu um ofício do Instituto dos Arquitetos do Brasil (IAB-PE) ainda no ano passado denunciando o anúncio da Av. Martins de Barros, nas imediações do Cais de Santa Rita. No documento, o IAB-PE argumentou que o elemento publicitário fere o decreto que busca “proteger a visibilidade da coisa tombada” e que a área do painel ultrapassava que estava prevista na licitação.

“Diante do exposto, solicitamos que esta superintendência tome as medidas cabíveis, a fim de preservar a visibilidade do Bairro do Recife, bem como mantenha-se alerta para eventuais conflitos de mesma natureza que possam surgir por toda Região Metropolitana do Recife em decorrência da instalação dos novos PEDs previstos”, assinou o presidente, Augusto Ferrer.

O Iphan, então, fiscalizou o local e confirmou “interferência no Conjunto Arquitetônico, Urbanístico e Paisagístico do Bairro do Recife e na visibilidade da Igreja Madre de Deus, bem cultural tombado em nível federal desde 1938”. Também foi fiscalizado o equipamento publicitário luminoso em frente à Igreja do Santíssimo Sacramento de Santo Antônio, tombado em nível federal e situada à Praça da Independência, no bairro de Santo Antônio.

A reportagem do JC entrou em contato com a Kallas para pedir um posicionamento e aguarda resposta. O espaço está aberto.

Fonte: jc_pe";18446.0;1039.0;19485.0;0.010120742509819484;;;6947305861;1,80153E+16;https://www.instagram.com/p/C6HykEyOWsz/
08/05/2024 19:40;Brega Bregoso;"O presidente do Santa participou de um podcast ontem e aparentemente, ele tava meio animado! 😂

Será que meu Santinha ainda vai jogar a Série D?
#bregabregoso #recife #memes";18749.0;790.0;19539.0;0.00707174825893623;;;1006684000;1,8037E+16;https://www.instagram.com/p/C6uX-AkOvxw/
08/05/2024 10:24;Recife Ordinário;"Tu que é Uber… vai sempre pelo GPS ou escuta sugestão do passageiro? 😂

Marque seu smigo que vai se identificar!

Video: 
#recife #pernambucomeupaís #ubermoto #uber #explore #explorar";18820.0;844.0;19664.0;0.01017432535075138;;;6947305861;1,79785E+16;https://www.instagram.com/reel/C6tYHiiOnn8/
24/04/2024 20:18;Casa Amarela Notícias 🏡✍️;"Venha para uma avaliação Tricoscopia GRÁTIS e saia com um brinde! 🎁 

Estamos te esperando na Rua Floriano Peixoto, 85, sala 512, Recife 
(perto do Magazine Luiza) e na Avenida Beberibe, 259, Encruzilhada.

Não perca essa oportunidade! 

#Tricoscopia #Recife #terapiacapilar";2.0;0.0;2.0;2,50E+12;;;221779450;1,80619E+16;https://www.instagram.com/p/C6KZG3uLFQl/
07/05/2024 07:40;Casa Amarela Notícias 🏡✍️;"Nesta segunda-feira (6), o Aeroporto Internacional do Recife virou ponto de doação para as vítimas das chuvas no Rio Grande do Sul. A novidade foi divulgada pela operadora Aena Brasil.

Podem ser doados os seguintes itens: água potável, produtos de higiene, alimentos não perecíveis e roupas. Não podem ser doados itens como óleo de cozinha, produtos corrosivos e/ou inflamáveis.

De forma gratuita, doações serão enviadas pelas companhias aéreas e pela FAB.

Fonte: JC/PE";199.0;3.0;202.0;0.024751868643548586;;;221779450;1,78443E+16;https://www.instagram.com/p/C6qgr-DLLfu/
04/05/2024 22:47;Brega Bregoso;"Começou o show de Madonna! 👏

📸 jezzmaia 
#bregabregoso #recife #memes";20110.0;329.0;20439.0;0.007404678217660369;;;1006684000;1,80653E+16;https://www.instagram.com/p/C6kaJ1hu-5K/
24/04/2024 23:31;Brega Bregoso;"Pack aleatório do castelo! 🏰🥺

⚠️ Atenção: O ADM está sofrendo por amor!
#bregabregoso #recife #memes";20268.0;200.0;20468.0;0.007463238953819295;;;1006684000;1,80884E+16;https://www.instagram.com/p/C6KvPiqu0eI/
08/05/2024 16:30;Recife Ordinário;Muita gente mandando mensagem perguntando quem tá saindo de Recife para ajudar. Comentem e se organizem! Viagem juntos! 🙏🏽;19664.0;824.0;20488.0;0.01060067014779263;;;6947305861;1,80298E+16;https://www.instagram.com/p/C6uCKwdurA1/
08/05/2024 08:00;Recife Ordinário;"Bom dia, ordinários! 
Todo mundo tem um amigo chei das lusas que te chama pra uma reunião dessas. Conta tua história nos comentários! 😂👇🏽";18583.0;1951.0;20534.0;0.010624470949569205;;;6947305861;1,78655E+16;https://www.instagram.com/p/C6tHyxFORcP/
24/04/2024 12:00;Recife Ordinário;"E num é que ficou bom? A música de Luciano vai virar hit! 😅

Mande seu print. Quem sabe ele vira música aqui ✅👇🏽
#recife #pernambuco #humor #ia #ai #explore #tecnologia #explorar";19517.0;1114.0;20631.0;0.010713017216848376;;;6947305861;1,83327E+16;https://www.instagram.com/reel/C6JgA1_uWwf/
24/04/2024 10:44;Casa Amarela Notícias 🏡✍️;"Já são mais de 10 horas sem energia na região que compreende ruas Mandacaru, Murici entre outras transversais. 

O comércio local está totalmente afetado devido a falta de energia assim como escolas e moradores com problemas de saúde.";200.0;9.0;209.0;0.026089127449756586;;;221779450;1,8141E+16;https://www.instagram.com/p/C6JXfY1rORA/
04/05/2024 15:11;Brega Bregoso;"Tem como uma festa misteriosa? ☝️

MC Tróia e Os Tralhas agitam a Winner com a festa “Desandei” e quer saber a boa? Tem listra free rolando até 22:30 pra mulherada! 😍

Agora, se eu fosse você corria porque as entradas hoje estão limitadíssimas, uma estrutura impecável e bebida geladinha daquele jeito que vocês gostam!

Mais informações: winnerrecife 
#bregabregoso #recife #mctroia";21338.0;53.0;21391.0;0.007750615056288068;;;1006684000;1,80542E+16;https://www.instagram.com/p/C6jmAsIO5is/
26/04/2024 12:22;Recife Ordinário;"SEXTOOOOOU, BB! 🤪🔥
Já pode dar play no fim de semana, visse? Arrasta pro lado e assiste as resenhas! Minha cidade é uma braba 😂😂👉🏽

Oferecimento: esportesdasorte 
#sextafeira #humor #recife #resenha #pernambucomeupaís";21336.0;157.0;21493.0;0.011153299883293298;;;6947305861;1,83259E+16;https://www.instagram.com/p/C6OsUHkuUcD/
06/05/2024 18:20;Brega Bregoso;"Vamos compartilhar e entregar nossas doações! 🙌

Você pode ajudar com:
• Alimentos não perecíveis e cestas básicas (exceto óleo); 
• Itens de higiene pessoal, fraldas descartáveis e absorventes;
• Roupas de cama e banho;
• Água mineral.

Basta se dirigir ao guichê da aviação AZUL no Aeroporto!
#bregabregoso #recife #pernambuco";21680.0;144.0;21824.0;0.007905668107562585;;;1006684000;1,80281E+16;https://www.instagram.com/p/C6pFMnwuQvu/
23/04/2024 10:56;Brega Bregoso;"É cada sonho que essas nega tem…

#bregabregoso #recife #memes";21641.0;278.0;21919.0;0.007984002127221699;;;1006684000;1,80294E+16;https://www.instagram.com/p/C6G0A0YO28Q/
01/05/2024 12:56;Recife Ordinário;Feliz dia do trabalhador! 😍;21294.0;696.0;21990.0;0.01139857805460121;;;6947305861;1,82641E+16;https://www.instagram.com/p/C6boFtUu3vJ/
12/05/2024 11:15;Recife Ordinário;"Feliz dia das mães! 😂
Marque sua amiga que sabe muito bem o que é isso!

Vídeo: amandacastanham
#recife #pernambuco #humor #diadasmaes #explore #explorar";21824.0;482.0;22306.0;0.011531963380613729;;;6947305861;1,78885E+16;https://www.instagram.com/reel/C63xKMiu9yQ/
13/05/2024 10:11;Recife Ordinário;"🚨ACABOU O MISTÉRIO: Finalmente foi revelada a idade aproximada do nosso querido Palhaço Chocolate! 😱

#palhacochocolate #humor #alegria #recife #explorar";21714.0;879.0;22593.0;0.011678872112395898;;;6947305861;1,8023E+16;https://www.instagram.com/p/C66OzFWuk5W/
19/04/2024 15:03;Recife Ordinário;"Aquelas invenções da nossa culinária praieira que sempre dão certo! 😍

Senhor Itamar começou a vender amendoim com charque na praia de Muro Alto e virou sucesso. Tu experimentaria? 😋

Via: viajou.contou";22348.0;503.0;22851.0;0.011876232722396763;;;6947305861;1,79726E+16;https://www.instagram.com/reel/C5888sIOFVZ/
22/04/2024 15:47;Recife Ordinário;"O vídeo mais aleatório que você vai ver hoje… aqui é ratão, mô véi! 😂 

Via: chefcriativo01
#recife #paulista #humor #pernambucomeupaís #explore #explorar";22399.0;651.0;23050.0;0.011973068128575688;;;6947305861;1,8069E+16;https://www.instagram.com/reel/C6EwIHduZhS/
01/05/2024 12:53;Brega Bregoso;"Isso aqui é coisa de doido, na moral mesmo…
O melhor de tudo é que a trilha sonora é BELO! 😂

Rodrigo de Luna em mais um feriado dos trabalhadores! 
#bregabregoso #recife #memes";22950.0;291.0;23241.0;0.008442750154752874;;;1006684000;1,80208E+16;https://www.instagram.com/reel/C6bnmtZODr1/
18/04/2024 19:41;Recife Ordinário;"(Passe 👉🏽)
O empresário Rodrigo Dib Carvalheira, investigado por estupros, foi solto nesta quarta-feira (17). Ele estava preso no Centro de Observação e Triagem Professor Everardo Luna (Cotel), em Abreu e Lima, no Grande Recife, desde a quinta (11), após ter prisão preventiva decretada pela Justiça.

O caso veio a público a partir da denúncia de três mulheres, que denunciaram Rodrigo Carvalheira por abusos que aconteceram entre 2009 e 2019. Nesta quarta-feira, mais duas mulheres prestaram queixa contra o empresário por crimes sexuais.

Via: portalg1 
#recife #pernambucomeupaís #explore #explorar";21698.0;1650.0;23348.0;0.012137166407267745;;;6947305861;1,7993E+16;https://www.instagram.com/p/C564HAGO7xn/
30/04/2024 12:06;Brega Bregoso;"TERÇOU na X1 Brazil! 
Pode isso, produção? Ou só na sexta?

É porque nós temos um convite especial para vocês, no próximo dia 14/05 vai rolar o X1 Brazil Combate no Geraldão com grandes jogos e disputa de cinturão! Além disso, a casa vai tá lotada…

Como tá a expectativa de vocês?
🏆 Afim de defender o cinturão 
🏖️ De boinha só esperando chegar o dia
😎 Treinando comemorações 
🇲🇻 Querendo levar a bb pras Maldivas
🥊 Treinando como dá atualmente 
🕺 Dançando y jogando
🤪 Mais animado que o C10

Comenta aí e convoca geral que tá chegando a hora, os ingressos estão esgotando então corre logo e clica no link dos stories! 

#bregabregoso #recife #x1brazil";23373.0;105.0;23478.0;0.008541747161664516;;;1006684000;1,80495E+16;https://www.instagram.com/p/C6Y9m9yueXz/
08/05/2024 10:53;Brega Bregoso;"O Sport promove entre hoje e amanhã um “bazar beneficiente” para ajudar as pessoas do Rio Grande do Sul. A torcida do leão chegou junto e já tem fila de pessoas aguardando para comprar! 👏👏👏

Vídeo: Reprodução X/Twitter
#bregabregoso #recife #noticias";23342.0;418.0;23760.0;0.00859945435448717;;;1006684000;1,79729E+16;https://www.instagram.com/p/C6tbkSVO6Ba/
24/04/2024 20:08;Brega Bregoso;"Ele tava pescando o que aí pô? 🤔

Outra coisa, que parte da praia é essa? 
#bregabregoso #recife #memes";23826.0;170.0;23996.0;0.008754386131324548;;;1006684000;1,79811E+16;https://www.instagram.com/reel/C6KXyDNOzIY/
18/04/2024 16:32;Recife Ordinário;"Recife no fim de tarde é isso. Apreciem! 🥰🥰🥰 

Video: brunolima1111 

#recife #pernambuco #nordeste #explorar #paisagem";23728.0;285.0;24013.0;0.012482858357791688;;;6947305861;1,80438E+16;https://www.instagram.com/reel/C56iRHKu1qS/
22/04/2024 10:09;Recife Ordinário;"Só eu tou assim hoje? 😴
Comenta aí a tua situação numa segunda de manhã 😂👇🏾

#recife #humor #preguiça #segunda #segundafeira #explore #explorar";23817.0;366.0;24183.0;0.012561592475199387;;;6947305861;1,79738E+16;https://www.instagram.com/reel/C6EJtwhOjOz/
06/05/2024 23:03;Recife Ordinário;"Um jovem de 19 anos morreu após cair dentro de uma caixa d’água, no momento em que tentava tirar uma selfie em cima do reservatório, no Grande Recife. 

O caso aconteceu no domingo (5), mas foi confirmado pela Polícia Civil nesta segunda-feira (6). 

Segundo a corporação, a ocorrência foi registrada como morte a esclarecer, já que um inquérito foi instaurado para investigar as circunstâncias em que o jovem se acidentou resultando em sua morte. 

Segundo informações extraoficiais, o caso aconteceu em um reservatório da Companhia Pernambucana de Saneamento (Compesa), que fica na Rua Riachuelo, no bairro de Santa Teresinha, em Camaragibe. 

Ainda segundo informes preliminares, o jovem subiu na caixa d’água e no momento em que ia tirar uma selfie acabou se desequilibrando e caindo dentro do reservatório e, consequentemente, se afogando dentro do tanque. 

Uma equipe do Corpo de Bombeiros foi acionada para retirar o corpo do jovem de dentro do reservatório. 

Após passar por perícia do Instituto de Criminalística (IC), o corpo do jovem foi encaminhado para o Instituto de Medicina Legal (IML), no bairro de Santo Amaro, na área Central do Recife.

Via: diariodepernambuco";23347.0;880.0;24227.0;0.012539498099174195;;;6947305861;1,80548E+16;https://www.instagram.com/reel/C6pliDzuDt_/
08/05/2024 10:24;Brega Bregoso;"Atitude muito massa pra não ser compartilhada! Você pode ajudar também, não precisa ser com muito. Pode deixar no Aeroporto do Recife itens de higiene pessoal, alimentos, roupas e etc… Parabéns gicelyrafaelaa! 🙌

#bregabregoso #recife #memes";23990.0;453.0;24443.0;0.00884665247418897;;;1006684000;1,79927E+16;https://www.instagram.com/p/C6tYTeGOy1A/
02/05/2024 09:56;Brega Bregoso;"E aí, preferem um show desse ou um breguinha agarradinho? A resposta é muito fácil né? Tem nem comparações…

Descobri ontem que esse ritmo aí, ou técnica de canto, se chama “Vocal gutural” é meio que os cantores rugindo, ou tentando ao menos, imagino se fosse um cantor local fazendo isso! 👀🏴‍☠️

É como nos velhos tempos de Brega Bregoso no Facebook, esses rockeiros…

#bregabregoso #recife #memes #rock";23605.0;1258.0;24863.0;0.009015735382745398;;;1006684000;1,79945E+16;https://www.instagram.com/reel/C6d7nHkOsQI/
07/05/2024 12:21;Recife Ordinário;"Será que um dia o recifense vai respeitar a ciclovia? 🤔

Se você anda de bike nessa cidade comente as maiores dificuldades e os piores locais! Vamo trocar uma ideia sobre isso nos comentários!

Enviado por: magoo_lima 
#recife #bike #ciclovia #pernambuco #explore #explorar";24112.0;1013.0;25125.0;0.01300428818020191;;;6947305861;1,79935E+16;https://www.instagram.com/reel/C6rAmCWuTPZ/
19/04/2024 19:17;Casa Amarela Notícias 🏡✍️;"De maneira corriqueira moradores do Largo Dona Regina em Nova Descoberta, na Zona Norte do Recife vem reclamando de falta de energia. 

Segundo uma seguidora é a terceira vez em menos de uma semana que isso acontece. Neste momento a falta de energia dura mais de 1 hora.";247.0;8.0;255.0;0.03205934121196882;;;221779450;1,80294E+16;https://www.instagram.com/p/C59aJ74rAAg/
27/04/2024 18:13;Brega Bregoso;"Imagina isso aqui em Recife? Misericórdia…

Gosto nem de imaginar um negócio desses! 😂
Esse cara que criou isso ia ficar milionário.

#bregabregoso #pernambuco #memes";25120.0;484.0;25604.0;0.00932496014748617;;;1006684000;1,80665E+16;https://www.instagram.com/reel/C6R5HZMuPzg/
28/04/2024 16:13;Recife Ordinário;"🚨ACABOU O MISTÉRIO: O novo baterista do Slipknot é pernambucano! Parabéns nidobadoque 👏🏽😂

Marque seu amigo que vai se surpreender com essa notícia!

Via: pernambucoposting 
#recife #pernambuco #pernambucomeupaís #newmetal #slipknot #eloy #eloycasagrande #sepultura #drums #explore #explorar";25151.0;642.0;25793.0;0.013376072320922017;;;6947305861;1,81171E+16;https://www.instagram.com/reel/C6UQFALOF1F/
19/04/2024 12:32;Brega Bregoso;"Vai parar a Zona Norte! Nosso querido MC Abalo comemora seu aniversário no próximo sábado e convocou atrações de peso: MC Tróia, Elvis, Lekinho Campos, Dedé a Mais de Mil e MC Reino agitando o Boteco da Promo, no Vasco da Gama! 

Garante logo seu ingresso e não fique de fora!✨
#bregabregoso #recife #memes";25619.0;196.0;25815.0;0.009401107739280315;;;1006684000;1,79928E+16;https://www.instagram.com/p/C58yechui9d/
03/05/2024 20:16;Recife Ordinário;"😱 INACREDITÁVEL! Madonna aproveita dia livre no Brasil para fazer uma renda extra e se apresentou em Paudalho, cidade pernambucana.

O que acharam da perfomance da diva pop? 👇🏽";24229.0;1651.0;25880.0;0.013407200723615842;;;6947305861;1,80107E+16;https://www.instagram.com/reel/C6hkEGUufer/
17/04/2024 17:30;Recife Ordinário;"Imprevistos acontecem, né? Sempre bom ter uma tomada por perto! 😅

Via: denimodaas 
#recife #humor #empreendedor #pernambucomeupaís #explore #explorar";25253.0;824.0;26077.0;0.0135580019611452;;;6947305861;1,79665E+16;https://www.instagram.com/reel/C54EXWruW0e/
10/05/2024 15:07;Recife Ordinário;"SEXTOOOOOU BB! Qual a boa de hoje? 😂😂👉🏽
Arrasta pro lado e veja os melhores memes da semana! Fds liberado ✅

Oferecimento: esportesdasorte 

#recife #pernambuco #sextafeirasualinda #humor #explorar";26052.0;367.0;26419.0;0.013661871902433374;;;6947305861;1,8035E+16;https://www.instagram.com/p/C6zCS2mO63-/
10/05/2024 19:10;Brega Bregoso;"Esse DVD é uma obra de arte! Sério mesmo, essa banda merecia ter mais reconhecimento! Nessa sexta do castelo, bora relembrar essa gravação do DVD da Boa Toda que rolou lá em São Lourenço! 🔥

Tem vários hinos do brega aí pô, já pode tomar uma…
#bregabregoso #recife #memes";26540.0;358.0;26898.0;0.00973215409931443;;;1006684000;1,80324E+16;https://www.instagram.com/p/C6zeB2lOfE_/
17/04/2024 10:40;Recife Ordinário;"Capitão Pitomba antes de virar PM era cantor de brega! 😱

Tu é Mc é? Independente, a mão é na cabeça, capitão! 😂

Via: trechosdebregas 
#recife #pernambucomeupaís #humor #bregafunk #explore #explorar";26126.0;848.0;26974.0;0.014024371856422543;;;6947305861;1,80225E+16;https://www.instagram.com/reel/C53VRqdLs0I/
22/04/2024 21:37;NOVA 10COBERTA ORDINÁRIA;"Esperem…

.
.
.
.
#pordosol #viral #reels #instagram #eua #cat #pf #fy #fyp #f #a #nexos #need #diving #j #asmr #instagood #instalike #vip #e";257.0;14.0;271.0;0.0035473061416828105;;;4538520015;1,80468E+16;https://www.instagram.com/reel/C6FYlSULkGo/
29/04/2024 12:15;Recife Ordinário;"Eu tou vendo coisas? 😂
Nem a inteligência artificial pensaria nisso!

Via: eucurtorecife 
#Recife #pernambuco #joaocampos #resenha";26665.0;906.0;27571.0;0.014296425660245866;;;6947305861;1,80145E+16;https://www.instagram.com/reel/C6WZt1Kucgu/
01/05/2024 17:45;Brega Bregoso;"Anderson Neiff que acabou não sendo convidado, alugou uma lancha e acompanhou a revelação de longe… mas nem tanto.

🎥 andersonneiff 
#bregabregoso #recife #memes";272922.0;5064.0;277986.0;0.10098387954559325;;;1006684000;1,82236E+16;https://www.instagram.com/reel/C6cJGiPulCz/
08/05/2024 19:43;Recife Ordinário;"Quem não aguenta mais essas quedas de energia levanta a mão! 🙌

Comente aí a situação do seu bairro!";26535.0;1396.0;27931.0;0.01445174335698926;;;6947305861;1,8237E+16;https://www.instagram.com/p/C6uYQoOOcRE/
19/04/2024 13:09;Recife Ordinário;"SEXTOOOOUUU BB! 🎉🤣

Quem tá ansioso pro fim de semana? Arrasta pro lado e se divirta com os melhores memes! 👉🏽

Oferecimento: esportesdasorte 
#recife #sextafeira #humor #resenha #explorar";28208.0;269.0;28477.0;0.014800204771593918;;;6947305861;1,80448E+16;https://www.instagram.com/p/C58wE6XOjUV/
10/05/2024 13:29;Brega Bregoso;"Cachinhos…. Tem como uma festinha hoje? ☝️

Os Tralhas são atração confirmada para hoje na 113 Club, a casa de show que fica na Madalena e conta com uma super estrutura! Além deles, também se apresentam Maurinho e outras atrações.

Tô sabendo que vai travar tudo… 👀

Mais informações: 113.club 
#bregabregoso #recife #memes";28364.0;140.0;28504.0;0.010313232227186352;;;1006684000;1,80487E+16;https://www.instagram.com/p/C6y3D4nO9mu/
10/05/2024 12:21;Brega Bregoso;Tô preocupado com essa obra da Ilha… 🚧🏟️;27401.0;1107.0;28508.0;0.01031467949525079;;;1006684000;1,81851E+16;https://www.instagram.com/p/C6yvRiRu_Bt/
29/04/2024 12:40;Brega Bregoso;"Fica até com raiva de você! 🤣

#bregabregoso #recife #memes";28292.0;449.0;28741.0;0.010458894408871046;;;1006684000;1,80232E+16;https://www.instagram.com/p/C6Wcw5euK5R/
03/05/2024 12:01;Recife Ordinário;"SEXTOOOOOU ORDINÁRIOS!!! 🤪🤪🎉
Agora tá valendo o fim de semana! Arrasta pro lado e se divirta com os melhores memes 😂👉🏽

Oferecimento: esportesdasorte 

#resenha #humor #sextafeirasualinda❤️ #recife";28772.0;155.0;28927.0;0.014985706929367676;;;6947305861;1,78645E+16;https://www.instagram.com/p/C6grd-YuKaT/
10/05/2024 11:02;Recife Ordinário;"A arma do policial penal, que matou um professor de dança em Olinda, foi recolhida após o agente prestar depoimento na delegacia.

Identificado como Claudomerisson José do Nascimento, o policial penal da Paraíba se apresentou nesta quarta-feira, 8 de maio, na 9ª Delegacia de Homicídios, em Olinda. No local, Claudomerisson estava acompanhado de sua defesa, o advogado Rainier Dantas.

De acordo com a Polícia Civil, o servidor público levou sua arma para a delegacia, que foi recolhida para passar por perícia. O armamento do policial pertence à Polícia Civil da Paraíba, onde ele é servidor público.

Após prestar depoimento, Claudomerisson foi liberado, pois a identificação dele ultrapassou o tempo de captura exigida para flagrante.

No depoimento, o policial penal disse que entrou em contato o Centro Integrado de Operações de Defesa Social para informar que havia baleado uma pessoa, informou o delegado Francisco Océlio. Entretanto, essa ligação não foi confirmada.

O delegado também chegou dizer que o policial penal não cumpriu o protocolo de ligar para o 190 após o crime, mesmo após ter atirado contra a vítima.

O caso é investigado como homicídio e, de acordo com a Polícia Civil, “outras diligências estão sendo tomadas dentro do processo”.

Fonte: portaldeprefeitura";25738.0;3380.0;29118.0;0.015057586814605207;;;6947305861;1,82391E+16;https://www.instagram.com/p/C6ymO55uAe3/
25/04/2024 17:41;Recife Ordinário;"Daqui a pouco vai começar o Fala Ordinário de hoje com Sacha Santos, CEO da revistaprimeinsight! Assista DAQUI A POUCO NO LINK DA BIO ✅

#recife #pernambucomeupaís";290.0;4.0;294.0;1,53E+12;;;6947305861;1,80078E+16;https://www.instagram.com/p/C6Mr64RuQ7-/
